protocol,scenario,seed,run_index,encode_p50_ns,encode_p99_ns,encode_p999_ns,encode_p9999_ns,encode_mean_ns,encode_min_ns,encode_max_ns,encode_stddev_ns,encode_cv,encode_tar_p99,encode_tar_p999,encode_tar_p9999,decode_p50_ns,decode_p99_ns,decode_p999_ns,decode_p9999_ns,decode_mean_ns,decode_min_ns,decode_max_ns,decode_stddev_ns,decode_cv,decode_tar_p99,decode_tar_p999,decode_tar_p9999,rt_p50_ns,rt_p99_ns,rt_p999_ns,rt_p9999_ns,rt_mean_ns,rt_min_ns,rt_max_ns,rt_stddev_ns,rt_cv,rt_lsc,rt_tar_p99,rt_tar_p999,rt_tar_p9999,size_median,size_mean,size_min,size_max,throughput_msg_sec,throughput_bytes_sec,throughput_corpus_exhausted,throughput_processed,total_messages,warmup_messages,measured_messages
bincode,book_small,50,8,360,435,721,5731,366.4,257,14887,121.3,0.331178,1.2083,2.0028,15.9194,244,266,307,4807,246.7,238,16879,85.7,0.347358,1.0902,1.2582,19.7008,604,684,1020,7259,613.0,500,17231,151.9,0.247733,0.009934,1.1325,1.6887,12.0182,108.0,108.7,108,110,1919422.3,208690263.4,true,95000,100000,5000,95000
bincode,book_small,51,9,360,431,728,3571,366.0,260,7715,77.3,0.211041,1.1972,2.0222,9.9194,244,268,287,3223,246.4,238,15215,65.6,0.266221,1.0984,1.1762,13.2090,605,679,994,4711,612.5,503,15623,102.6,0.167550,0.009917,1.1223,1.6430,7.7868,108.0,108.7,108,110,1918500.8,208590064.9,true,95000,100000,5000,95000
bincode,book_small,52,10,347,419,707,3389,352.6,259,5695,60.4,0.171422,1.2075,2.0375,9.7666,247,269,289,3395,249.5,241,12711,71.6,0.286970,1.0891,1.1700,13.7449,595,670,978,4093,602.1,505,13055,94.2,0.156378,0.008403,1.1261,1.6437,6.8790,108.0,108.7,108,110,1909699.4,207633128.7,true,95000,100000,5000,95000
bincode,book_small,53,11,358,429,684,3463,362.8,256,6043,65.2,0.179850,1.1983,1.9106,9.6732,245,268,305,3447,247.7,238,4867,57.8,0.233189,1.0939,1.2449,14.0694,603,679,974,3961,610.4,506,6319,87.4,0.143221,0.009950,1.1260,1.6153,6.5688,108.0,108.7,108,110,1924015.2,209189627.3,true,95000,100000,5000,95000
bincode,book_small,54,12,358,431,692,3835,363.5,258,19247,109.4,0.300859,1.2039,1.9330,10.7123,244,266,305,3511,246.5,238,5027,59.3,0.240600,1.0902,1.2500,14.3893,602,679,985,4611,610.1,502,19583,124.8,0.204534,0.009967,1.1279,1.6362,7.6595,108.0,108.7,108,110,1914303.7,208133735.3,true,95000,100000,5000,95000
bincode,book_small,55,13,357,426,676,3439,361.6,257,5031,62.1,0.171845,1.1933,1.8936,9.6331,247,269,288,3285,249.4,241,7471,54.1,0.216786,1.0891,1.1660,13.2996,605,677,961,3885,611.0,504,7835,82.7,0.135279,0.009917,1.1190,1.5884,6.4215,108.0,108.7,108,110,1910857.6,207759055.3,true,95000,100000,5000,95000
bincode,book_small,56,14,357,426,663,3459,361.6,256,4635,59.1,0.163384,1.1933,1.8571,9.6891,249,280,301,3291,251.8,242,5683,54.1,0.215040,1.1245,1.2088,13.2169,607,680,962,3975,613.4,503,6035,80.6,0.131358,0.009885,1.1203,1.5848,6.5486,108.0,108.7,108,110,1911208.9,207797253.5,true,95000,100000,5000,95000
bincode,book_small,57,15,358,431,703,3499,363.3,261,4959,65.9,0.181381,1.2039,1.9637,9.7737,244,266,305,3399,246.6,238,19631,80.9,0.328241,1.0902,1.2500,13.9303,603,680,973,3973,609.9,507,19983,104.7,0.171682,0.009950,1.1277,1.6136,6.5887,108.0,108.7,108,110,1919430.3,208691132.0,true,95000,100000,5000,95000
bincode,book_small,58,16,356,430,693,3727,361.3,255,10631,72.9,0.201911,1.2079,1.9466,10.4691,244,266,284,3297,246.6,239,12023,71.5,0.290032,1.0902,1.1639,13.5123,601,678,962,4155,607.9,498,12383,102.6,0.168759,0.009983,1.1281,1.6007,6.9135,108.0,108.7,108,110,1918183.0,208555516.1,true,95000,100000,5000,95000
bincode,book_small,59,17,361,436,698,3413,366.2,258,7375,64.7,0.176765,1.2078,1.9335,9.4543,247,279,290,3201,249.8,242,13783,64.9,0.259837,1.1296,1.1741,12.9595,609,687,986,3929,615.9,504,14135,91.9,0.149189,0.009852,1.1281,1.6190,6.4516,108.0,108.7,108,110,1902394.0,206838850.1,true,95000,100000,5000,95000
bincode,book_small,60,18,357,427,682,3447,362.2,257,5339,65.8,0.181574,1.1961,1.9104,9.6555,247,269,288,3185,249.1,242,7471,46.2,0.185658,1.0891,1.1660,12.8947,605,678,955,3851,611.3,505,7831,80.6,0.131863,0.009917,1.1207,1.5785,6.3653,108.0,108.7,108,110,1907426.4,207385996.6,true,95000,100000,5000,95000
bincode,book_small,61,19,357,429,681,3439,362.3,256,5167,61.8,0.170641,1.2017,1.9076,9.6331,244,266,305,3275,246.3,239,5527,51.8,0.210314,1.0902,1.2500,13.4221,602,677,959,3841,608.7,498,5907,80.8,0.132693,0.009967,1.1246,1.5930,6.3804,108.0,108.7,108,110,1921033.7,208865461.4,true,95000,100000,5000,95000
bincode,book_small,62,20,362,435,724,3571,367.5,260,6043,68.6,0.186652,1.2017,2.0000,9.8646,244,272,302,3301,247.5,239,17455,78.5,0.317049,1.1148,1.2377,13.5287,607,686,990,4009,615.0,504,17807,104.4,0.169792,0.009885,1.1301,1.6310,6.6046,108.0,108.7,108,110,1922602.0,209035978.6,true,95000,100000,5000,95000
bincode,book_small,63,21,357,429,716,3499,362.2,260,5347,66.8,0.184522,1.2017,2.0056,9.8011,247,269,291,3245,249.5,241,5595,56.3,0.225819,1.0891,1.1781,13.1377,605,679,1115,4191,611.7,505,6171,88.6,0.144778,0.009917,1.1223,1.8430,6.9273,108.0,108.7,108,110,1911176.6,207793737.8,true,95000,100000,5000,95000
bincode,book_small,64,22,357,428,710,3451,362.5,256,5059,64.9,0.179133,1.1989,1.9888,9.6667,244,266,305,3205,246.3,239,5327,50.5,0.205117,1.0902,1.2500,13.1352,602,676,978,3867,608.9,501,5679,82.7,0.135777,0.009967,1.1229,1.6246,6.4236,108.0,108.7,108,110,1921151.5,208878272.2,true,95000,100000,5000,95000
bincode,book_small,65,23,358,433,698,3969,363.8,258,11479,89.4,0.245767,1.2095,1.9497,11.0866,243,270,307,3465,246.2,239,10847,70.6,0.286881,1.1111,1.2634,14.2593,602,682,978,5339,610.0,500,11775,114.3,0.187317,0.009967,1.1329,1.6246,8.8688,108.0,108.7,108,110,1917641.3,208496624.7,true,95000,100000,5000,95000
bincode,book_small,66,24,347,419,730,3515,353.0,256,9111,74.4,0.210713,1.2075,2.1037,10.1297,244,266,317,3303,246.3,239,5095,48.9,0.198707,1.0902,1.2992,13.5369,592,667,1102,3961,599.3,500,9407,90.4,0.150792,0.010135,1.1267,1.8615,6.6909,108.0,108.7,108,110,1921457.8,208911567.4,true,95000,100000,5000,95000
bincode,book_small,67,25,358,429,688,3477,363.4,256,7279,67.4,0.185386,1.1983,1.9218,9.7123,244,275,309,3241,246.7,238,5687,52.2,0.211395,1.1270,1.2664,13.2828,603,679,962,3887,610.2,503,7563,85.6,0.140280,0.008292,1.1260,1.5954,6.4461,108.0,108.7,108,110,1920146.8,208769027.3,true,95000,100000,5000,95000
bincode,book_small,68,26,359,428,646,3601,363.8,256,6151,61.5,0.168979,1.1922,1.7994,10.0306,244,267,304,3385,246.3,239,8599,58.7,0.238094,1.0943,1.2459,13.8730,604,676,931,4079,610.1,498,8951,85.2,0.139618,0.009934,1.1192,1.5414,6.7533,108.0,108.7,108,110,1913988.3,208099450.7,true,95000,100000,5000,95000
bincode,book_small,69,27,357,435,758,5523,363.8,256,15455,128.8,0.354128,1.2185,2.1232,15.4706,243,276,447,5275,247.9,238,11431,89.5,0.361185,1.1358,1.8395,21.7078,602,685,1440,7479,611.7,499,15807,159.5,0.260786,0.009967,1.1379,2.3920,12.4236,108.0,108.7,108,110,1919814.8,208732938.6,true,95000,100000,5000,95000
bincode,book_small,70,28,359,432,721,5175,365.2,259,13143,95.1,0.260305,1.2033,2.0084,14.4150,244,276,319,4543,246.8,238,14991,78.6,0.318556,1.1311,1.3074,18.6189,604,680,1012,6551,612.0,503,15351,127.0,0.207489,0.009934,1.1258,1.6755,10.8460,108.0,108.7,108,110,1918056.9,208541801.7,true,95000,100000,5000,95000
bincode,book_small,71,29,357,429,739,5175,362.5,256,6627,80.0,0.220763,1.2017,2.0700,14.4958,244,267,316,4667,247.0,238,13831,80.3,0.324965,1.0943,1.2951,19.1270,602,677,1040,6183,609.4,501,14183,115.8,0.190026,0.009967,1.1246,1.7276,10.2708,108.0,108.7,108,110,1919142.1,208659791.2,true,95000,100000,5000,95000
bincode,burst,42,0,176,856,2289,3203,219.1,154,9519,205.4,0.937700,4.8636,13.0057,18.1989,70,744,3345,3479,141.9,59,12511,295.4,2.081654,10.6286,47.7857,49.7000,249,1587,5615,5875,361.0,216,13247,493.5,1.367084,0.068273,6.3735,22.5502,23.5944,44.0,69.9,40,1958,2810788.2,196522468.6,true,995000,1000000,5000,995000
bincode,burst,43,1,176,857,2543,3273,220.2,154,14847,227.0,1.030597,4.8693,14.4489,18.5966,68,739,3185,3307,139.8,58,9271,280.7,2.007500,10.8676,46.8382,48.6324,249,1583,5707,5951,360.0,216,17423,500.9,1.391199,0.068273,6.3574,22.9197,23.8996,44.0,69.9,40,1954,2752277.1,192350103.7,true,995000,1000000,5000,995000
bincode,burst,44,2,176,853,2291,3337,219.2,153,14767,207.2,0.945215,4.8466,13.0170,18.9602,69,753,3373,3491,140.5,58,11975,296.0,2.106066,10.9130,48.8841,50.5942,249,1592,5643,5923,359.7,217,19039,495.0,1.376122,0.068273,6.3936,22.6627,23.7871,44.0,69.7,40,1954,2703435.9,188429473.3,true,995000,1000000,5000,995000
bincode,burst,45,3,179,925,2291,4423,225.5,146,15351,209.2,0.927864,5.1676,12.7989,24.7095,69,747,3985,5847,144.6,59,16463,326.0,2.254543,10.8261,57.7536,84.7391,255,1662,6087,8019,370.1,208,18687,519.7,1.404397,0.105882,6.5176,23.8706,31.4471,44.0,69.6,40,1956,2608386.4,181598185.1,true,995000,1000000,5000,995000
bincode,burst,46,4,188,928,2307,4507,231.1,144,14807,211.2,0.913753,4.9362,12.2713,23.9734,70,740,3949,5663,143.0,59,18895,325.9,2.278980,10.5714,56.4143,80.9000,268,1654,6119,7995,374.1,206,21103,521.9,1.395021,0.134328,6.1716,22.8321,29.8321,44.0,69.6,40,1954,2749658.4,191429771.9,true,995000,1000000,5000,995000
bincode,burst,47,5,176,893,2257,3377,223.1,146,11135,204.0,0.914306,5.0739,12.8239,19.1875,70,752,3793,5671,143.3,58,12751,324.0,2.261397,10.7429,54.1857,81.0143,251,1638,5955,7935,366.4,209,14751,516.7,1.410206,0.091633,6.5259,23.7251,31.6135,44.0,69.8,40,1954,2687232.9,187636054.0,true,995000,1000000,5000,995000
bincode,burst,48,6,211,885,2321,4855,245.0,144,14967,219.5,0.895866,4.1943,11.0000,23.0095,69,738,4563,6591,145.1,58,13871,351.7,2.423659,10.6957,66.1304,95.5217,281,1613,6759,9671,390.1,207,15183,549.2,1.408021,0.128114,5.7402,24.0534,34.4164,44.0,69.3,40,1954,2671018.9,185028998.6,true,995000,1000000,5000,995000
bincode,burst,49,7,188,904,2299,3373,231.3,145,9423,205.4,0.888021,4.8085,12.2287,17.9415,68,741,4199,5995,143.6,58,11071,335.0,2.332910,10.8971,61.7500,88.1618,268,1638,6355,8279,374.9,207,13175,528.1,1.408610,0.134328,6.1119,23.7127,30.8918,44.0,69.5,40,1956,2868314.0,199437913.7,true,995000,1000000,5000,995000
bincode,burst,50,8,176,886,2341,3237,217.5,154,15407,210.2,0.966427,5.0341,13.3011,18.3920,69,752,3395,3547,140.4,58,9591,297.7,2.120285,10.8986,49.2029,51.4058,248,1622,5719,5991,357.9,217,15519,500.3,1.398067,0.064516,6.5403,23.0605,24.1573,44.0,69.9,40,1958,2741240.3,191534841.1,true,995000,1000000,5000,995000
bincode,burst,51,9,240,912,2313,5107,284.8,164,13919,212.3,0.745380,3.8000,9.6375,21.2792,97,778,4091,5851,173.8,85,16159,331.2,1.905422,8.0206,42.1753,60.3196,352,1689,6339,8623,458.6,267,18143,522.7,1.139690,0.096591,4.7983,18.0085,24.4972,44.0,69.7,40,1958,2241078.2,156125448.0,true,995000,1000000,5000,995000
bincode,burst,52,10,185,871,2299,4523,230.6,144,14831,207.8,0.901079,4.7081,12.4270,24.4486,71,754,4139,5887,143.7,59,13519,331.7,2.309008,10.6197,58.2958,82.9155,269,1615,6307,8147,374.2,208,15639,524.9,1.402781,0.141264,6.0037,23.4461,30.2862,44.0,69.4,40,1954,2687230.5,186535661.2,true,995000,1000000,5000,995000
bincode,burst,53,11,176,839,2353,3253,218.3,154,8311,207.5,0.950291,4.7670,13.3693,18.4830,69,754,3391,3525,140.5,58,14087,297.1,2.114913,10.9275,49.1449,51.0870,249,1580,5723,5979,358.8,217,14711,497.2,1.385762,0.068273,6.3454,22.9839,24.0120,44.0,69.6,40,1958,2832477.5,197146102.7,true,995000,1000000,5000,995000
bincode,burst,54,12,175,845,2285,3245,217.8,151,18367,205.6,0.943608,4.8286,13.0571,18.5429,68,740,3325,3437,139.3,59,10279,291.6,2.092940,10.8824,48.8971,50.5441,248,1570,5595,5851,357.1,214,18479,489.4,1.370178,0.068548,6.3306,22.5605,23.5927,44.0,69.8,40,1954,2703899.2,188720333.1,true,995000,1000000,5000,995000
bincode,burst,55,13,189,928,2313,3625,233.6,145,20111,213.2,0.912522,4.9101,12.2381,19.1799,68,736,4075,5883,143.0,57,17151,330.4,2.310812,10.8235,59.9265,86.5147,270,1657,6243,8367,376.6,210,23167,527.9,1.401857,0.137037,6.1370,23.1222,30.9889,44.0,69.5,40,1958,2711435.8,188506267.8,true,995000,1000000,5000,995000
bincode,burst,56,14,176,840,2289,3335,218.5,155,32959,207.7,0.950369,4.7727,13.0057,18.9489,68,738,3321,3455,139.9,59,32991,292.2,2.089510,10.8529,48.8382,50.8088,249,1567,5595,5863,358.4,218,33183,489.0,1.364262,0.068273,6.2932,22.4699,23.5462,44.0,69.5,40,1958,2707333.3,188141336.0,true,995000,1000000,5000,995000
bincode,burst,57,15,177,854,2513,3277,220.5,152,17711,224.9,1.020030,4.8249,14.1977,18.5141,69,738,3209,3315,139.4,58,18351,282.9,2.029091,10.6957,46.5072,48.0435,249,1579,5695,5939,359.9,216,18527,499.5,1.388014,0.064257,6.3414,22.8715,23.8514,44.0,69.8,40,1958,2798132.1,195269345.7,true,995000,1000000,5000,995000
bincode,burst,58,16,175,859,2225,3299,221.4,146,7963,199.8,0.902733,4.9086,12.7143,18.8514,69,756,3459,4671,142.2,58,13447,306.4,2.154412,10.9565,50.1304,67.6957,250,1602,5655,6899,363.6,208,16135,497.1,1.367095,0.088000,6.4080,22.6200,27.5960,44.0,70.0,40,1954,2700066.9,188975052.8,true,995000,1000000,5000,995000
bincode,burst,59,17,176,874,2305,3291,219.0,151,20143,208.9,0.953884,4.9659,13.0966,18.6989,72,738,3375,3495,144.6,62,14183,296.9,2.053448,10.2500,46.8750,48.5417,253,1605,5659,5915,363.6,217,22959,496.6,1.365588,0.079051,6.3439,22.3676,23.3794,44.0,69.8,40,1958,2645119.7,184605981.6,true,995000,1000000,5000,995000
bincode,burst,60,18,182,861,2261,4403,231.0,151,20815,209.1,0.905413,4.7308,12.4231,24.1923,91,773,3671,5431,169.4,71,19023,315.8,1.864199,8.4945,40.3407,59.6813,278,1627,5851,7747,400.4,227,24143,508.5,1.269869,0.100719,5.8525,21.0468,27.8669,44.0,69.6,40,1954,2498700.1,173916173.4,true,995000,1000000,5000,995000
bincode,burst,61,19,177,840,2289,3473,218.1,154,33503,217.5,0.996981,4.7458,12.9322,19.6215,71,751,3403,3541,141.1,59,31311,302.8,2.145942,10.5775,47.9296,49.8732,249,1579,5675,6063,359.3,217,33887,502.9,1.399794,0.064257,6.3414,22.7912,24.3494,44.0,69.6,40,1954,2713703.2,188861529.2,true,995000,1000000,5000,995000
bincode,burst,62,20,178,944,2471,3267,223.0,155,19167,223.6,1.002360,5.3034,13.8820,18.3539,68,754,3315,3489,141.4,58,19679,290.7,2.055656,11.0882,48.7500,51.3088,252,1683,5751,6011,364.4,218,21327,505.1,1.386054,0.071429,6.6786,22.8214,23.8532,44.0,69.5,40,1958,2775786.3,192977900.7,true,995000,1000000,5000,995000
bincode,burst,63,21,175,924,2293,4339,222.0,143,29183,210.5,0.948146,5.2800,13.1029,24.7943,69,741,4351,6135,144.0,58,31231,341.7,2.372474,10.7391,63.0580,88.9130,252,1655,6403,8271,366.0,205,31407,534.2,1.459564,0.107143,6.5675,25.4087,32.8214,44.0,69.6,40,1954,2726533.0,189888964.0,true,995000,1000000,5000,995000
bincode,burst,64,22,175,834,2339,3229,217.0,153,325375,387.9,1.787444,4.7657,13.3657,18.4514,68,738,3303,3421,141.4,58,378623,1018.3,7.199888,10.8529,48.5735,50.3088,247,1560,5623,5903,358.5,216,379135,1142.5,3.187311,0.064777,6.3158,22.7652,23.8988,44.0,69.4,40,1958,2774800.9,192517527.5,true,995000,1000000,5000,995000
bincode,burst,65,23,176,836,2279,3183,217.2,155,34111,206.7,0.951729,4.7500,12.9489,18.0852,68,740,3305,3437,138.7,58,32207,290.4,2.093111,10.8824,48.6029,50.5441,249,1563,5563,5811,355.9,218,34207,486.0,1.365548,0.068273,6.2771,22.3414,23.3373,44.0,69.4,40,1958,2734704.6,189672693.6,true,995000,1000000,5000,995000
bincode,burst,66,24,179,944,2307,4955,228.0,144,21279,220.1,0.965385,5.2737,12.8883,27.6816,69,739,3801,5479,142.1,59,34111,321.3,2.262103,10.7101,55.0870,79.4058,257,1678,6015,8663,370.0,205,34335,521.6,1.409614,0.116732,6.5292,23.4047,33.7082,44.0,69.6,40,1958,2727485.1,189880223.8,true,995000,1000000,5000,995000
bincode,burst,67,25,181,949,2325,5011,229.2,144,14583,216.9,0.946499,5.2431,12.8453,27.6851,68,738,3755,5435,141.5,59,9239,313.9,2.217800,10.8529,55.2206,79.9265,260,1677,5979,8343,370.7,206,14663,513.2,1.384251,0.123077,6.4500,22.9962,32.0885,44.0,69.3,40,1954,2728380.0,189197446.7,true,995000,1000000,5000,995000
bincode,burst,68,26,182,882,2335,3221,222.8,156,9319,207.6,0.931535,4.8462,12.8297,17.6978,79,736,3341,3477,147.2,59,15111,292.5,1.987070,9.3165,42.2911,44.0127,263,1606,5651,5907,370.0,218,15375,492.9,1.332044,0.060837,6.1065,21.4867,22.4601,44.0,69.8,40,1954,2705482.0,188781559.4,true,995000,1000000,5000,995000
bincode,burst,69,27,175,854,2497,3329,218.9,153,14535,222.0,1.013812,4.8800,14.2686,19.0229,69,749,3245,3365,138.7,59,11999,283.3,2.042104,10.8551,47.0290,48.7681,248,1589,5719,5955,357.6,216,17951,498.8,1.394747,0.064516,6.4073,23.0605,24.0121,44.0,69.6,40,1958,2678499.7,186516516.7,true,995000,1000000,5000,995000
bincode,burst,70,28,176,837,2285,3145,218.3,155,15671,202.1,0.925884,4.7557,12.9830,17.8693,70,737,3311,3435,139.2,58,7223,287.9,2.068542,10.5286,47.3000,49.0714,249,1561,5579,5803,357.5,218,15943,483.4,1.352104,0.064257,6.2691,22.4056,23.3052,44.0,69.5,40,1954,2730138.6,189809585.5,true,995000,1000000,5000,995000
bincode,burst,71,29,180,852,2253,3375,228.1,146,12919,199.7,0.875552,4.7333,12.5167,18.7500,72,755,3845,5463,144.1,59,15199,318.5,2.210474,10.4861,53.4028,75.8750,260,1596,5995,7803,372.2,208,15399,507.7,1.364035,0.119231,6.1385,23.0577,30.0115,44.0,69.6,40,1954,2688821.5,187106435.4,true,995000,1000000,5000,995000
bincode,mixed,42,0,177,1774,2291,3329,224.6,155,8679,215.8,0.960884,10.0226,12.9435,18.8079,75,2515,3353,3465,148.7,58,7863,309.2,2.079344,33.5333,44.7067,46.2000,252,4279,5623,5843,373.3,217,11935,517.9,1.387449,0.075397,16.9802,22.3135,23.1865,44.0,73.0,40,1958,2734411.5,199535616.7,true,995000,1000000,5000,995000
bincode,mixed,43,1,177,2002,2555,3265,226.1,154,6423,237.8,1.051837,11.3107,14.4350,18.4463,75,2369,3211,3311,147.5,58,6787,295.0,2.000139,31.5867,42.8133,44.1467,252,4355,5739,5959,373.6,215,9183,526.8,1.410219,0.075397,17.2817,22.7738,23.6468,44.0,72.8,40,1958,2702066.5,196715872.6,true,995000,1000000,5000,995000
bincode,mixed,44,2,177,1750,2285,3219,222.5,155,15039,214.2,0.962437,9.8870,12.9096,18.1864,75,2509,3391,3513,149.1,59,16719,311.9,2.092631,33.4533,45.2133,46.8400,252,4259,5659,5915,371.6,217,18783,518.4,1.395196,0.075397,16.9008,22.4563,23.4722,44.0,72.6,40,1954,2627641.3,190892234.1,true,995000,1000000,5000,995000
bincode,mixed,45,3,183,1686,2289,3537,234.3,146,17439,216.4,0.923852,9.2131,12.5082,19.3279,75,2437,3757,5527,151.8,58,14231,333.2,2.194492,32.4933,50.0933,73.6933,265,4171,5927,7995,386.1,208,18223,537.2,1.391274,0.128302,15.7396,22.3660,30.1698,44.0,72.6,40,1956,2600543.4,188685787.5,true,995000,1000000,5000,995000
bincode,mixed,46,4,178,2010,2573,3341,226.6,155,18447,240.6,1.061824,11.2921,14.4551,18.7697,75,2357,3205,3319,147.3,58,21551,295.4,2.006061,31.4267,42.7333,44.2533,253,4355,5755,5987,373.8,218,24175,527.7,1.411693,0.075099,17.2134,22.7470,23.6640,44.0,72.6,40,1954,2691739.2,195320647.1,true,995000,1000000,5000,995000
bincode,mixed,47,5,186,1710,2301,3385,236.4,146,12807,215.5,0.911438,9.1935,12.3710,18.1989,75,2485,4069,6055,151.5,58,17743,344.2,2.272628,33.1333,54.2533,80.7333,270,4239,6231,8255,387.9,208,19679,548.0,1.412754,0.144444,15.7000,23.0778,30.5741,44.0,72.7,40,1954,2609050.1,189802558.3,true,995000,1000000,5000,995000
bincode,mixed,48,6,178,1151,2327,3219,225.5,152,8559,214.9,0.952972,6.4663,13.0730,18.0843,75,764,3423,4739,148.3,58,8591,312.8,2.109596,10.1867,45.6400,63.1867,253,3155,5735,7379,373.7,215,10879,520.3,1.392127,0.083004,12.4704,22.6680,29.1660,44.0,72.2,40,1954,2625071.0,189576945.9,true,995000,1000000,5000,995000
bincode,mixed,49,7,187,1679,2307,3427,235.5,146,34591,217.8,0.924833,8.9786,12.3369,18.3262,75,2407,4007,5819,150.7,58,19327,340.6,2.260252,32.0933,53.4267,77.5867,269,3769,6155,8079,386.2,208,34687,544.7,1.410155,0.141264,14.0112,22.8810,30.0335,44.0,72.5,40,1956,2612930.1,189308111.5,true,995000,1000000,5000,995000
bincode,mixed,50,8,178,1753,2301,3277,224.1,155,15143,214.7,0.958377,9.8483,12.9270,18.4101,75,2499,3365,3487,148.5,59,12399,309.0,2.080319,33.3200,44.8667,46.4933,252,4247,5647,5875,372.6,217,18415,516.6,1.386456,0.075397,16.8532,22.4087,23.3135,44.0,72.8,40,1958,2730190.6,198761776.0,true,995000,1000000,5000,995000
bincode,mixed,51,9,218,1766,2321,3399,256.3,152,14855,213.9,0.834484,8.1009,10.6468,15.5917,75,2623,4839,6811,157.0,59,18703,391.7,2.494594,34.9733,64.5200,90.8133,291,4415,7007,9095,413.3,215,18927,593.3,1.435535,0.085911,15.1718,24.0790,31.2543,44.0,72.6,40,1958,2560906.7,185913122.4,true,995000,1000000,5000,995000
bincode,mixed,52,10,181,1642,2263,3373,232.9,146,12879,209.1,0.898066,9.0718,12.5028,18.6354,75,769,3727,5547,149.4,58,10703,324.9,2.174768,10.2533,49.6933,73.9600,266,3449,5887,7967,382.2,209,13127,523.7,1.369978,0.139098,12.9662,22.1316,29.9511,44.0,72.4,40,1958,2653364.2,192001433.9,true,995000,1000000,5000,995000
bincode,mixed,53,11,177,1731,2301,3253,223.4,154,7527,213.6,0.956242,9.7797,13.0000,18.3785,75,2461,3387,3507,148.5,59,8335,308.8,2.079604,32.8133,45.1600,46.7600,252,3533,5671,5923,371.9,217,10911,515.6,1.386471,0.075397,14.0198,22.5040,23.5040,44.0,72.5,40,1958,2569548.5,186221799.6,true,995000,1000000,5000,995000
bincode,mixed,54,12,177,1745,2291,3263,222.8,153,6891,213.0,0.955936,9.8588,12.9435,18.4350,75,2451,3313,3419,146.9,58,12359,303.2,2.063561,32.6800,44.1733,45.5867,251,4175,5587,5795,369.8,217,14439,509.4,1.377737,0.071713,16.6335,22.2590,23.0876,44.0,72.7,40,1954,2749005.7,199892791.5,true,995000,1000000,5000,995000
bincode,mixed,55,13,215,1754,2351,3365,255.5,151,9535,214.8,0.840700,8.1581,10.9349,15.6512,75,2577,4887,6759,157.2,59,11607,395.5,2.516202,34.3600,65.1600,90.1200,288,3763,7063,8967,412.7,213,13967,598.3,1.449598,0.065972,13.0660,24.5243,31.1354,44.0,72.5,40,1958,2595702.3,188207312.4,true,995000,1000000,5000,995000
bincode,mixed,56,14,178,1724,2303,3333,223.9,155,7731,213.7,0.954659,9.6854,12.9382,18.7247,75,2439,3349,3479,148.8,58,15111,306.6,2.060581,32.5200,44.6533,46.3867,252,3753,5631,5871,372.7,218,15279,512.3,1.374653,0.075397,14.8929,22.3452,23.2976,44.0,72.5,40,1958,2600795.5,188512485.9,true,995000,1000000,5000,995000
bincode,mixed,57,15,202,1718,2315,3701,240.7,146,26911,219.0,0.910127,8.5050,11.4604,18.3218,75,2457,4171,5827,151.7,58,18735,348.3,2.296145,32.7600,55.6133,77.6933,275,4223,6351,8151,392.3,207,27007,553.2,1.410084,0.149091,15.3564,23.0945,29.6400,44.0,72.7,40,1958,2592106.7,188358936.5,true,995000,1000000,5000,995000
bincode,mixed,58,16,179,1928,2539,3543,243.1,151,32095,251.4,1.034264,10.7709,14.1844,19.7933,75,2539,3531,5207,153.8,59,30351,330.3,2.147356,33.8533,47.0800,69.4267,256,4511,6027,7687,396.9,214,32415,565.4,1.424402,0.109375,17.6211,23.5430,30.0273,44.0,72.9,40,1954,2558410.2,186459359.3,true,995000,1000000,5000,995000
bincode,mixed,59,17,177,1764,2301,3401,224.1,154,31359,222.7,0.993895,9.9661,13.0000,19.2147,75,2533,3397,3513,149.7,59,9975,312.8,2.088706,33.7733,45.2933,46.8400,252,4303,5683,5951,373.8,217,31647,523.7,1.401079,0.079365,17.0754,22.5516,23.6151,44.0,72.8,40,1958,2605161.2,189582900.8,true,995000,1000000,5000,995000
bincode,mixed,60,18,216,1737,2313,3577,256.6,150,21279,218.7,0.852279,8.0417,10.7083,16.5602,75,2465,4743,6583,155.5,58,26815,386.4,2.483978,32.8667,63.2400,87.7733,290,3731,6919,9015,412.1,214,28927,588.0,1.426692,0.065517,12.8655,23.8586,31.0862,44.0,72.5,40,1954,2613096.5,189441508.6,true,995000,1000000,5000,995000
bincode,mixed,61,19,178,1824,2393,3339,229.4,154,18319,229.6,1.001087,10.2472,13.4438,18.7584,75,2381,3251,3385,149.0,59,20175,299.8,2.012098,31.7467,43.3467,45.1333,254,4191,5623,5907,378.4,217,22431,519.3,1.372419,0.086614,16.5000,22.1378,23.2559,44.0,72.5,40,1954,2700419.2,195795685.6,true,995000,1000000,5000,995000
